Rank,Name,Genre,ESRB_Rating,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Global_Sales,Year
11102,Summon Night: Twin Age,Role-Playing,E10,DS,Atlus,Flight-Plan,7.3,,0.13,0.13,2008.0
11107,Destroy All Humans! Path of the Furon,Action,T,X360,THQ,Sandblast Games,4.1,,0.13,0.13,2008.0
11124,Fat Princess: Fistful of Cake,Action,T,PSP,Sony Computer Entertainment,SuperVillain Studios,7.0,,0.13,0.13,2010.0
11141,Green Lantern: Rise of the Manhunters,Action,T,X360,Warner Bros. Interactive,Griptonite Games,6.0,,0.13,0.13,2011.0
11159,Dokapon Kingdom,Role-Playing,E10,Wii,Atlus,Sting,7.2,,0.13,0.13,2008.0
11205,Tom Clancy's Splinter Cell: Blacklist,Action-Adventure,M,WiiU,Ubisoft,Ubisoft Shanghai,9.2,,0.13,0.13,2013.0
11206,Shin Megami Tensei: Devil Survivor 2 Record Breaker,Role-Playing,T,3DS,Atlus,Atlus,8.4,,0.13,0.13,2015.0
11207,Dynasty Warriors 5 Empires,Action,T,X360,KOEI,Omega Force,6.4,,0.13,0.13,2006.0
11209,Thor: God of Thunder,Action,E10,DS,Sega,WayForward Technologies,6.4,,0.13,0.13,2011.0
11210,Everybody Dance,Music,T,PS3,Sony Computer Entertainment,SCEE London Studio,6.5,,0.13,0.13,2011.0
11219,Etrian Odyssey 2 Untold: Knight of Fafnir,Role-Playing,T,3DS,Atlus,Atlus,8.0,,0.13,0.13,2015.0
11223,DJ Max Fever,Misc,T,PSP,PM Studios,Pentavision Entertainment,7.7,,0.13,0.13,2009.0
11225,Little Dragons Café,Simulation,E10,NS,Aksys Games,Aksys Games,7.0,,0.13,0.13,2018.0
11226,Brothers in Arms: Double Time,Shooter,M,Wii,Ubisoft,Gearbox Software,4.6,,0.13,0.13,2008.0
11239,Teenage Mutant Ninja Turtles: Arcade Attack,Action,E10,DS,Ubisoft,Ubisoft,4.3,,0.13,0.13,2009.0
11249,NHL 2K7,Sports,E10,PS3,2K Sports,2K Sports,8.2,,0.13,0.13,2006.0
11254,Record of Agarest War Zero,Strategy,T,PS3,Aksys Games,Compile Heart,6.2,,0.13,0.13,2011.0
11255,Diner Dash: Sizzle & Serve,Puzzle,E,PSP,Eidos Interactive,Game Lab / Play First,5.9,,0.12,0.12,2007.0
11267,Zero Escape: Zero Time Dilemma,Adventure,M,3DS,Aksys Games,Chime,7.7,,0.12,0.12,2016.0
11278,PixelJunk Monsters Deluxe,Strategy,E,PSP,Sony Computer Entertainment,Q-Games,8.7,,0.12,0.12,2010.0
11281,Eat Lead: The Return of Matt Hazard,Shooter,T,X360,D3 Publisher,Vicious Cycle,5.5,,0.12,0.12,2009.0
11294,Are You Smarter than a 5th Grader? Game Time,Puzzle,E,X360,THQ,THQ,4.0,,0.12,0.12,2009.0
11306,Go! Sudoku,Puzzle,E,PSP,Ubisoft,Sumo Digital,6.8,,0.12,0.12,2006.0
11309,Venetica,Role-Playing,T,PS3,Atari,DECK13 Interactive,5.0,,0.12,0.12,2011.0
11327,Ice Age: Dawn of the Dinosaurs,Platform,E10,X360,Activision,Eurocom Entertainment Software,6.7,,0.12,0.12,2009.0
11356,Undead Knights,Action,M,PSP,Tecmo,Team Tachyon,6.6,,0.12,0.12,2009.0
11375,Dance Paradise,Misc,T,X360,THQ,Smackdown Productions,7.0,,0.12,0.12,2011.0
11385,Conduit 2,Shooter,T,Wii,Sega,High Voltage Software,6.3,,0.12,0.12,2011.0
11394,"Snipperclips Plus: Cut It Out, Together!",Puzzle,E,NS,Nintendo,SFB Games,8.2,8.5,0.12,0.12,2017.0
11408,Geometry Wars: Galaxies,Shooter,E,Wii,Sierra Entertainment,Kuju Entertainment,8.0,,0.12,0.12,2007.0
11412,Lunar: Dragon Song,Role-Playing,E10,DS,Ubisoft,Game Arts / Japan Art Media (JAM),5.9,,0.12,0.12,2005.0
11436,Picross 3D Round 2,Puzzle,E,3DS,Nintendo,HAL Laboratory,8.6,,0.12,0.12,2016.0
11459,College Hoops 2K6,Sports,E,X360,2K Sports,Visual Concepts,6.5,,0.12,0.12,2006.0
11466,Spider-Man: Edge of Time,Adventure,T,3DS,Activision,Beenox,5.5,,0.12,0.12,2011.0
11470,Tenchu: Shadow Assassins,Action,M,PSP,Ubisoft,From Software,7.5,,0.12,0.12,2009.0
11474,Academy of Champions: Soccer,Sports,E,Wii,Ubisoft,Ubisoft Vancouver,7.1,,0.12,0.12,2009.0
11475,The Sky Crawlers: Innocent Aces,Simulation,T,Wii,Xseed Games,Project ACES,7.3,,0.12,0.12,2010.0
11477,Jaws: Ultimate Predator,Action,M,3DS,Majesco,n-Space,4.0,,0.12,0.12,2011.0
11512,Major League Baseball 2K6,Sports,E,PSP,2K Sports,Visual Concepts,7.4,,0.12,0.12,2006.0
11525,SimAnimals Africa,Simulation,E,Wii,Electronic Arts,The Sims Studio,5.5,,0.12,0.12,2009.0
11545,Raiden IV,Shooter,E10,X360,UFO Interactive,Moss,7.0,,0.12,0.12,2009.0
11548,Payday 2,Shooter,M,NS,505 Games,Overkill Software,5.0,,0.12,0.12,2018.0
11553,Phantasy Star Universe,Role-Playing,T,X360,Sega,Sonic Team,6.6,,0.12,0.12,2006.0
11554,Battles of Prince of Persia,Strategy,E10,DS,Ubisoft,Ubisoft Montreal,5.6,,0.12,0.12,2005.0
11586,Lost in Shadow,Platform,E10,Wii,Hudson Soft,Hudson Soft,6.7,,0.12,0.12,2011.0
11614,MLB 14 The Show,Sports,E,PSV,Sony Computer Entertainment America,SCE San Diego Studio,7.1,,0.12,0.12,2014.0
11646,FIFA Soccer,Sports,E,PSP,Electronic Arts,EA Canada,7.8,,0.12,0.12,2005.0
11660,Tom Clancy's EndWar,Strategy,T,PSP,Ubisoft,Funatics Software,6.7,,0.11,0.11,2008.0
11675,Zubo,Misc,E10,DS,Electronic Arts,EA Bright Light,7.5,,0.11,0.11,2009.0
11683,A Witch's Tale,Role-Playing,E10,DS,NIS America,Hit Maker,5.0,,0.11,0.11,2009.0
11685,The Alliance Alive,Role-Playing,E10,3DS,Atlus,Cattle Call,7.3,,0.11,0.11,2018.0
11693,Dead Cells,Action,T,NS,Merge Games,Motion Twin,9.3,,0.11,0.11,2018.0
11695,Retro Game Challenge,Action,E,DS,Xseed Games,Bandai Namco Games,8.1,,0.11,0.11,2009.0
11699,Tom Clancy's Splinter Cell Trilogy,Action,M,PS3,Ubisoft,Ubisoft,6.5,,0.11,0.11,2011.0
11725,The King of Fighters XII,Fighting,T,X360,Ignition Entertainment,SNK Playmore Corporation,6.4,,0.11,0.11,2009.0
11730,Namco Museum Arcade Pac,Misc,T,NS,Bandai Namco Entertainment,Bandai Namco,7.8,,0.11,0.11,2018.0
11733,de Blob 2,Platform,E,DS,THQ,Blue Tongue,7.5,,0.11,0.11,2011.0
11735,Dementium II,Shooter,M,DS,SouthPeak Interactive,Renegade Kid,7.5,,0.11,0.11,2010.0
11736,TMNT,Action,E10,PSP,Ubisoft,Ubisoft Montreal,3.6,,0.11,0.11,2007.0
11753,Mana Khemia: Student Alliance,Role-Playing,E10,PSP,Nippon Ichi Software,Gust,3.2,,0.11,0.11,2009.0
11775,FIFA Soccer 06,Sports,E,PSP,EA Sports,EA Canada,7.6,,0.11,0.11,2005.0
11793,Deus Ex: Human Revolution,Shooter,M,WiiU,Square Enix,Eidos Interactive,8.6,,0.11,0.11,2013.0
11806,Gabrielle's Ghostly Groove 3D,Adventure,E,3DS,Natsume,Natsume,7.5,,0.11,0.11,2011.0
11818,Calling,Adventure,T,Wii,Hudson Soft,Hudson Soft,4.8,,0.11,0.11,2010.0
11831,Bodycount,Shooter,M,PS3,Codemasters,Guildford Studio,4.9,,0.11,0.11,2011.0
11838,Open Season,Platform,E10,X360,Ubisoft,Ubisoft Montreal,5.7,,0.11,0.11,2006.0
11841,Cloudy With A Chance of Meatballs,Adventure,E,Wii,Ubisoft,Ubisoft Shanghai,6.7,,0.11,0.11,2009.0
11844,Green Lantern: Rise of the Manhunters,Action,E10,DS,Warner Bros. Interactive,Griptonite Games,5.5,,0.11,0.11,2011.0
11847,Master of the Monster Lair,Role-Playing,E10,DS,Atlus,Global A Entertainment,6.9,,0.11,0.11,2008.0
11854,Shadow of Destiny,Adventure,T,PSP,Konami,Konami,6.8,,0.11,0.11,2010.0
11864,Beaterator,Misc,E,PSP,Rockstar Games,Rockstar Leeds,7.9,,0.11,0.11,2009.0
11875,Brave Story: New Traveler (US sales),Role-Playing,E10,PSP,Xseed Games,Game Republic,7.5,,0.11,0.11,2007.0
11881,BlazBlue: Calamity Trigger Portable,Fighting,T,PSP,Aksys Games,Arc System Works,7.9,8.4,0.11,0.11,2010.0
11887,Pinball Hall of Fame: The Williams Collection,Misc,E10,PSP,Crave Entertainment,FarSight Studios,8.0,,0.11,0.11,2008.0
11901,Eragon,Action,T,PSP,Sierra Entertainment,Amaze Entertainment,6.2,,0.11,0.11,2006.0
11914,Spyborgs,Action,T,Wii,Capcom,Bionic Games,6.3,,0.11,0.11,2009.0
11916,Wolfenstein II: The New Colossus,Shooter,M,NS,Bethesda Softworks,MachineGames,8.3,,0.11,0.11,2018.0
11919,RiME,Adventure,E10,PS4,Grey Box,Tequila Works,7.1,,0.11,0.11,2017.0
11929,Night at the Museum: Battle of the Smithsonian,Action,E10,X360,Majesco,"Pipeworks Software, Inc.",5.4,,0.11,0.11,2009.0
11930,Bodycount,Shooter,M,X360,Codemasters,Guildford Studio,4.8,,0.11,0.11,2011.0
11939,Death Jr.: Root of Evil,Platform,T,Wii,Eidos Interactive,Backbone Entertainment,7.3,,0.11,0.11,2008.0
11943,"Prinny 2: Dawn of Operation Panties, Dood!",Platform,T,PSP,NIS America,Nippon Ichi Software,6.3,,0.11,0.11,2011.0
11957,Avatar: The Last Airbender,Adventure,E10,PSP,THQ,AWE Games,6.0,,0.11,0.11,2006.0
11959,Dawn of Discovery,Simulation,E,DS,Ubisoft,Sunflowers Interactive,7.9,,0.11,0.11,2009.0
11960,NBA 2K18,Sports,E10,X360,2K Sports,Visual Concepts,7.0,,0.11,0.11,2017.0
11980,Prinny: Can I Really Be the Hero?,Platform,T,PSP,NIS America,Nippon Ichi Software,7.2,,0.11,0.11,2009.0
11981,Pimp My Ride,Racing,T,X360,Activision,Eutechnyx,3.8,,0.11,0.11,2006.0
11982,Pokemon Rumble World,Action,E10,3DS,Nintendo,Ambrella,7.0,,0.11,0.11,2015.0
11987,Patapon 2,Platform,E,PSP,Sony Computer Entertainment,Pyramid/JAPAN Studio,8.2,,0.11,0.11,2009.0
11993,BlazBlue: Continuum Shift II,Fighting,T,3DS,Aksys Games,Arc System Works,6.0,,0.11,0.11,2011.0
12003,Burnout Paradise Remastered,Racing,E10,XOne,Electronic Arts,Stellar Entertainment,8.0,,0.11,0.11,2018.0
12004,Frogger: Helmet Chaos,Platform,E,PSP,Konami,Konami Computer Entertainment Hawaii,7.0,,0.11,0.11,2005.0
12020,Astro Boy: The Video Game,Action,E10,Wii,D3 Publisher,High Voltage Software,5.3,,0.11,0.11,2009.0
12032,Planet 51,Action,E,X360,Sega,Pyro Studios,5.7,,0.11,0.11,2009.0
12056,The BIGS,Sports,E,PSP,2K Sports,Blue Castle Games,7.6,,0.11,0.11,2007.0
12060,Rengoku: The Tower of Purgatory,Action,M,PSP,Konami,Neverland,4.7,,0.11,0.11,2005.0
12092,FIFA World Cup Germany 2006,Sports,E,PSP,EA Sports,EA Canada,6.5,,0.11,0.11,2006.0
12096,Rogue Warrior,Shooter,M,X360,Bethesda Softworks,Rebellion Developments,3.0,,0.11,0.11,2009.0
12100,"Sakura Wars: So Long, My Love",Role-Playing,T,Wii,NIS America,RED Entertainment,7.4,,0.11,0.11,2010.0
12133,Trauma Center: Under the Knife 2,Simulation,T,DS,Atlus,Atlus Co.,8.2,,0.11,0.11,2008.0
12135,Dark Souls: Remastered,Role-Playing,M,XOne,Bandai Namco Entertainment,From Software,8.0,,0.11,0.11,2018.0
12160,The Godfather: Mob Wars,Action,M,PSP,Electronic Arts,Page 44,6.2,,0.1,0.1,2006.0
12162,Puzzle Chronicles,Puzzle,E10,PSP,Konami,Infinite Interactive,6.5,,0.1,0.1,2010.0
12185,The First Templar,Adventure,T,X360,Kalypso,Haemimont Games,7.0,,0.1,0.1,2011.0
12188,Disney's Chicken Little: Ace In Action,Shooter,E10,Wii,Buena Vista,Avalanche Software,7.6,,0.1,0.1,2006.0
12193,World Series of Poker: Tournament of Champions 2007 Edition,Misc,T,PSP,Activision,Left Field Productions,6.4,,0.1,0.1,2006.0
12197,The Lord of the Rings: Conquest,Action,T,DS,Electronic Arts,Artificial Mind and Movement,5.9,,0.1,0.1,2009.0
12205,Cloudy With a Chance of Meatballs,Adventure,E,PS3,Ubisoft,Ubisoft Shanghai,6.7,,0.1,0.1,2009.0
12220,JU-ON: The Grudge,Adventure,M,Wii,Xseed Games,FeelPlus,4.0,,0.1,0.1,2009.0
12233,Gretzky NHL,Sports,E,PSP,Sony Computer Entertainment,989 Sports,6.0,,0.1,0.1,2005.0
12238,Stardew Valley,Simulation,E10,PS4,505 Games,ConcernedApe,8.8,,0.1,0.1,2017.0
12248,Disgaea Infinite,Adventure,T,PSP,NIS America,Nippon Ichi Software,6.8,,0.1,0.1,2010.0
12250,Phantom Brave: The Hermuda Triangle,Role-Playing,T,PSP,NIS America,Nippon Ichi Software,7.2,,0.1,0.1,2011.0
12259,Yu-Gi-Oh! 5D's Wheelie Breakers,Racing,E,Wii,Konami,Konami,7.5,,0.1,0.1,2009.0
12275,Astro Boy: The Video Game,Action,E,DS,D3 Publisher,Art Corporation,4.4,,0.1,0.1,2009.0
12278,Marvel Super Hero Squad: The Infinity Gauntlet,Action,E10,3DS,THQ,THQ,4.8,,0.1,0.1,2011.0
12281,Miami Law,Adventure,T,DS,Hudson Entertainment,Gaijinworks,5.5,,0.1,0.1,2009.0
12294,Blitz: The League II,Sports,M,X360,Midway Games,Midway Games,6.6,,0.1,0.1,2008.0
12301,Dungeons & Dragons Tactics,Strategy,T,PSP,Atari,Kuju Entertainment,5.2,,0.1,0.1,2007.0
12307,Agatha Christie: The ABC Murders,Adventure,T,DS,DreamCatcher Interactive,DreamCatcher Interactive,6.0,,0.1,0.1,2009.0
12315,The Elder Scrolls Online: Summerset,MMO,M,PS4,Bethesda Softworks,ZeniMax Online Studios,7.5,,0.1,0.1,2018.0
12333,Surf's Up,Sports,E10,X360,Ubisoft,Ubisoft Montreal,6.2,,0.1,0.1,2007.0
12351,Record of Agarest War Zero,Strategy,T,X360,Aksys Games,Compile Heart,6.5,,0.1,0.1,2011.0
12366,X-Men: Destiny,Action,T,Wii,Activision,Silicon Knights,3.3,,0.1,0.1,2011.0
12426,Bullet Witch,Shooter,M,X360,Atari,Cavia Inc.,6.6,,0.1,0.1,2007.0
12448,Spider-Man: Web of Shadows,Action,E10,DS,Activision,Griptonite Games,7.9,,0.1,0.1,2008.0
12460,NBA Ballers: Rebound,Sports,E,PSP,Midway Games,Backbone Entertainment,7.3,,0.1,0.1,2006.0
12481,NHL 2K6,Sports,E10,X360,2K Sports,Kush Games,7.3,,0.1,0.1,2005.0
12482,Thor: God of Thunder,Action,T,3DS,Sega,WayForward Technologies,6.0,,0.1,0.1,2011.0
12486,Dragon Ball: Evolution,Fighting,T,PSP,Namco Bandai,Dimps Corporation,3.4,,0.1,0.1,2009.0
12492,Cubic Ninja,Platform,E,3DS,Ubisoft,AQ Interactive,5.5,,0.1,0.1,2011.0
12499,Opoona,Role-Playing,E10,Wii,KOEI,ArtePiazza,6.4,,0.1,0.1,2008.0
12520,The BIGS 2,Sports,E10,PSP,2K Sports,Blue Castle Games,6.8,,0.1,0.1,2009.0
12548,Harvest Moon: Frantic Farming,Puzzle,E,DS,Natsume,Natsume,7.0,,0.1,0.1,2009.0
12555,Dead or Alive 5 Last Round,Fighting,M,XOne,Tecmo Koei,Team Ninja,7.5,,0.1,0.1,2015.0
12557,Blue Dragon: Awakened Shadow,Role-Playing,E10,DS,D3 Publisher,Mistwalker Corporation / tri-Crescendo / Bird Studio,5.7,,0.1,0.1,2010.0
12564,Cartoon Network: Punch Time Explosion,Fighting,E10,3DS,Crave Entertainment,Papaya Studios,5.6,,0.1,0.1,2011.0
12565,Dead or Alive 5 Plus,Fighting,M,PSV,Tecmo Koei,Team Ninja,8.0,,0.1,0.1,2013.0
12591,The Legend of Heroes: Trails in the Sky,Role-Playing,T,PSP,Xseed Games,Nihon Falcom Corporation,8.1,,0.1,0.1,2011.0
12592,Shantae and the Pirate's Curse,Platform,E10,3DS,WayForward Technologies,WayForward Technologies,7.7,,0.1,0.1,2016.0
12593,Heatseeker,Simulation,T,Wii,Codemasters,IR Gurus,5.5,,0.1,0.1,2007.0
12608,NASCAR,Racing,E,PSP,EA Sports,EA Tiburon,7.2,,0.1,0.1,2006.0
12610,Darkest of Days,Shooter,M,X360,Phantom EFX,8MonkeyLabs,4.6,,0.1,0.1,2009.0
12615,"Blast Works: Build, Trade, Destroy",Shooter,E,Wii,Majesco,BudCat Creations,8.2,,0.1,0.1,2008.0
12633,MindJack,Shooter,M,X360,Square Enix,FeelPlus,4.5,,0.1,0.1,2011.0
12686,The Legend of Heroes: A Tear of Vermillion,Role-Playing,T,PSP,Bandai,Microvision,6.9,,0.09,0.09,2005.0
12688,Bladestorm: The Hundred Years' War,Action,T,X360,KOEI,Omega Force,6.9,,0.09,0.09,2007.0
12690,Arcania: Gothic 4,Role-Playing,T,X360,JoWood Productions,Spellbound Entertainment AG,6.2,,0.09,0.09,2010.0
12733,Space Invaders Extreme,Shooter,E,PSP,Square Enix,"GULTI co.,ltd.",8.2,,0.09,0.09,2008.0
12736,Ultimate Mortal Kombat,Fighting,M,DS,Midway Games,Other Ocean Interactive,7.3,,0.09,0.09,2007.0
12752,Driver: Renegade,Racing,M,3DS,Ubisoft,Ubisoft,3.5,,0.09,0.09,2011.0
12755,Green Lantern: Rise of the Manhunters,Action,E10,Wii,Warner Bros. Interactive,Griptonite Games,5.5,,0.09,0.09,2011.0
12772,Jimmie Johnson's Anything With an Engine,Racing,E10,X360,Konami,Isopod Labs,7.3,,0.09,0.09,2011.0
12775,echochrome,Puzzle,E,PSP,Sony Computer Entertainment,SCE Japan Studio,7.6,,0.09,0.09,2008.0
12803,GripShift,Racing,E,PSP,Sony Computer Entertainment,Sidhe Interactive,7.1,,0.09,0.09,2005.0
12833,Puchi Puchi Virus,Puzzle,E,DS,NIS America,Keys Factory,7.4,,0.09,0.09,2009.0
12845,Def Jam Fight For NY: The Takeover,Action,M,PSP,Electronic Arts,Aki Corp,8.0,,0.09,0.09,2006.0
12850,The Amazing Spider-Man (2012),Action-Adventure,T,WiiU,Activision,Beenox,6.0,,0.09,0.09,2013.0
12851,Last Rebellion,Role-Playing,T,PS3,NIS America,Hit Maker,4.8,,0.09,0.09,2010.0
12858,Obscure: The Aftermath,Adventure,M,PSP,Playlogic Game Factory,Hydravision Entertainment,6.5,,0.09,0.09,2009.0
12866,Brain Age: Concentration Training,Education,E,3DS,Nintendo,Nintendo,7.5,,0.09,0.09,2013.0
12869,Import Tuner Challenge (American sales),Racing,E,X360,Ubisoft,Genki,6.4,,0.09,0.09,2006.0
12906,Damnation,Shooter,M,PS3,Codemasters,Blue Omega Entertainment,3.6,,0.09,0.09,2009.0
12910,Zoids Assault,Strategy,T,X360,Atlus,Atlus Co.,5.2,,0.09,0.09,2008.0
12931,Mahjong Cub3D,Puzzle,E,3DS,Atlus,SunSoft,6.9,,0.09,0.09,2011.0
12943,Supreme Commander,Strategy,E10,X360,Aspyr,Gas Powered Games,5.7,,0.09,0.09,2008.0
12948,Knights in the Nightmare,Role-Playing,T,PSP,Atlus,Sting,8.0,,0.09,0.09,2010.0
12970,BIT.TRIP COMPLETE,Misc,E,Wii,Aksys Games,Gaijin Games Inc.,8.1,,0.09,0.09,2011.0
12978,Ys I & II Chronicles,Role-Playing,T,PSP,Xseed Games,Nihon Falcom Corporation,6.4,,0.09,0.09,2011.0
12988,Harvest Moon: Boy & Girl,Simulation,E,PSP,Natsume,Marvelous Interactive,6.1,,0.09,0.09,2007.0
12989,Attack on Titan 2,Action,M,XOne,Koei Tecmo,Omega Force,7.0,,0.09,0.09,2018.0
12996,Battle Fantasia,Fighting,T,X360,Aksys Games,Arc System Works,7.0,8.0,0.09,0.09,2008.0
12998,Spectral Force 3,Role-Playing,T,X360,Atlus,XPEC Entertainment,5.9,,0.09,0.09,2008.0
13007,Rock Band 3,Misc,E10,DS,MTV Games,Harmonix Music Systems,8.5,,0.09,0.09,2010.0
13014,Henry Hatsworth in the Puzzling Adventure,Puzzle,E,DS,Electronic Arts,EA Tiburon,9.1,,0.09,0.09,2009.0
13028,NBA 2K18,Sports,E10,PS3,2K Sports,Visual Concepts,7.0,,0.09,0.09,2017.0
13039,Major League Baseball 2K7,Sports,E,PSP,2K Sports,Visual Concepts,6.3,,0.09,0.09,2007.0
13047,Data East Arcade Classics,Misc,T,Wii,Majesco,G1M2,5.0,,0.09,0.09,2010.0
13052,ShellShock 2: Blood Trails,Shooter,M,X360,Eidos Interactive,Rebellion Developments,3.2,,0.09,0.09,2009.0
13059,Captain America: Super Soldier,Action,T,3DS,Sega,Sega,5.0,,0.09,0.09,2011.0
13062,F.E.A.R. Files,Shooter,M,X360,Sierra Entertainment,TimeGate Studios/Day 1 Studios,6.9,,0.09,0.09,2007.0
13069,Cloudy With a Chance of Meatballs,Adventure,E,X360,Ubisoft,Ubisoft Shanghai,6.7,,0.09,0.09,2009.0
13074,Major League Baseball 2K9,Sports,E,PSP,2K Sports,Visual Concepts,6.0,,0.09,0.09,2009.0
13079,50 Cent: Bulletproof,Action,M,PSP,Vivendi Games,High Voltage Software,5.5,,0.09,0.09,2006.0
13111,Nano Assault,Shooter,E10,3DS,Majesco,Shin'en Multimedia,6.0,,0.08,0.08,2011.0
13113,Exit,Puzzle,E,PSP,Ubisoft,Taito Corporation,7.9,,0.08,0.08,2006.0
13119,America's Army: True Soldiers,Shooter,T,X360,Ubisoft,Red Storm Entertainment,4.5,,0.08,0.08,2007.0
13131,Frantix,Puzzle,E,PSP,Sony Online Entertainment,Killer Game,5.4,,0.08,0.08,2005.0
13136,Knights in the Nightmare,Role-Playing,T,DS,Atlus,Sting,7.5,,0.08,0.08,2009.0
13145,Knights Contract,Action,M,PS3,Namco Bandai,Game Republic,5.8,,0.08,0.08,2011.0
13150,Hammerin' Hero,Action,E10,PSP,Atlus,Irem Software Engineering,7.0,,0.08,0.08,2009.0
13159,Cloudy With a Chance of Meatballs,Adventure,E,PSP,Ubisoft,Ubisoft Shanghai,6.0,,0.08,0.08,2009.0
13171,Air Conflicts: Secret Wars,Simulation,T,X360,Kalypso,Games Farm,6.0,,0.08,0.08,2011.0
13210,NHL 2K7,Sports,E10,X360,2K Sports,2K Sports,8.0,,0.08,0.08,2006.0
13251,Supremacy MMA,Fighting,M,X360,505 Games,Kung Fu Factory,5.0,,0.08,0.08,2011.0
13267,NBA 10 The Inside,Sports,E,PSP,Sony Computer Entertainment,SCEA San Diego Studios,6.5,,0.08,0.08,2009.0
13302,Samurai Shodown Sen,Fighting,M,X360,Xseed Games,K2 LLC,4.8,,0.08,0.08,2010.0
13321,GoldenEye 007,Shooter,T,DS,Activision,n-Space,5.5,,0.08,0.08,2010.0
13332,Ice Age 2: The Meltdown,Platform,E10,Wii,Vivendi Games,Eurocom Entertainment Software,6.5,,0.08,0.08,2006.0
13341,Virtua Tennis: World Tour (US & Others sales),Sports,E,PSP,Sega,Sumo Digital,8.3,,0.08,,2005.0
13343,Knights Contract,Action,M,X360,Namco Bandai,Game Republic,5.0,,0.08,0.08,2011.0
13345,Darksiders II: Deathinitive Edition,Action-Adventure,M,XOne,Nordic Games,Gunfire Games,7.5,,0.08,0.08,2015.0
13349,Line Rider 2: Unbound,Puzzle,E,DS,"Genius Products, Inc.",InXile Entertainment,5.0,,0.08,0.08,2008.0
13396,Earth Defense Force 2017,Shooter,T,X360,D3 Publisher,Sandlot,7.4,,0.08,0.08,2007.0
13403,Crush,Puzzle,E10,PSP,Sega,Zoe Mode,8.5,,0.08,0.08,2007.0
13419,7 Wonders of the Ancient World,Puzzle,E,PSP,Mumbo Jumbo,Hot Lava Games,5.4,,0.08,0.08,2007.0
13434,TrackMania DS,Racing,E,DS,Atlus,Firebrand Games,7.5,,0.08,0.08,2009.0
13445,New International Track & Field,Sports,E10,DS,Konami,Sumo Digital,7.4,,0.08,0.08,2008.0
13460,Soul Bubbles,Puzzle,E,DS,Eidos Interactive,Mekensleep,7.0,,0.08,0.08,2008.0
13463,Ultimate Ghosts 'n Goblins,Platform,E10,PSP,Capcom,Capcom,7.3,,0.08,0.08,2006.0
13474,C.O.P.: The Recruit,Action,T,DS,Ubisoft,Ubisoft,5.7,,0.08,0.08,2009.0
13477,Alien Syndrome,Role-Playing,T,PSP,Sega,Totally Games,4.9,,0.08,0.08,2007.0
13489,Samurai Warriors 2,Action,T,X360,KOEI,Omega Force,5.4,,0.08,0.08,2006.0
13511,Bangai-O Spirits,Shooter,E10,DS,D3 Publisher,"Treasure Co., Ltd.",8.4,,0.08,0.08,2008.0
13551,Infernal: Hell's Vengeance,Shooter,M,X360,Playlogic Game Factory,Metropolis Software,4.4,,0.08,0.08,2009.0
13561,Mario vs. Donkey Kong: Tipping Stars,Puzzle,E,3DS,Nintendo,Nintendo Software Technology Corporation,6.5,,0.08,0.08,2015.0
13569,ARK: Survival Evolved,Action-Adventure,T,NS,Studio Wildcard,Studio Wildcard,4.0,,0.08,0.08,2018.0
13573,Elebits: The Adventures of Kai and Zero,Adventure,E,DS,Konami,Konami,7.5,,0.08,0.08,2009.0
13590,Baroque,Role-Playing,T,Wii,Atlus,Sting,5.2,,0.08,0.08,2008.0
13599,Carol Vorderman's Sudoku,Puzzle,E,PSP,Eidos Interactive,Empire Interactive,7.4,,0.08,0.08,2007.0
13628,Culdcept Revolt,Strategy,T,3DS,NIS America,OmiyaSoft,7.3,,0.07,0.07,2017.0
13651,Again,Adventure,T,DS,KOEI,Cing,6.0,,0.07,0.07,2010.0
13653,Superman Returns,Action,E,DS,Electronic Arts,EA Tiburon,3.8,,0.07,0.07,2006.0
13654,You Don't Know Jack,Misc,T,DS,THQ,"Jellyvision, Inc.",6.0,,0.07,0.07,2011.0
13664,Rogue Trooper: Quartz Zone Massacre,Shooter,T,Wii,Graffiti,Rebellion Developments,8.0,,0.07,0.07,2009.0
13691,Open Season,Platform,E10,PSP,Ubisoft,Ubisoft Montreal,6.7,,0.07,0.07,2006.0
13699,Dream Trigger 3D,Shooter,E,3DS,D3 Publisher,Art Corporation,5.7,,0.07,0.07,2011.0
13747,Kengo: Legend of The 9,Fighting,M,X360,Majesco,Genki,4.8,,0.07,0.07,2007.0
13766,The Rub Rabbits!,Puzzle,T,DS,Sega,Sonic Team,7.3,,0.07,0.07,2006.0
13829,Warriors Orochi 4,Action,T,NS,Koei Tecmo,Omega Force,8.5,,0.07,0.07,2018.0
13830,Poi,Platform,E10,NS,Polykid,Polykid,5.0,,0.07,0.07,2017.0
13871,Damnation,Shooter,M,X360,Codemasters,Blue Omega Entertainment,3.1,,0.07,0.07,2009.0
13907,Tank! Tank! Tank!,Misc,E10,WiiU,Namco Bandai Games,Namco Bandai Games,4.7,,0.07,0.07,2012.0
13909,Dave Mirra BMX Challenge,Sports,E,PSP,Crave Entertainment,Left Field Productions,3.5,,0.07,0.07,2006.0
13916,Cooking Mama: Sweet Shop,Simulation,E,3DS,Rising Star Games,Office Create,6.0,,0.07,0.07,2017.0
13921,Open Season,Platform,E10,Wii,Ubisoft,Ubisoft Montreal,5.0,,0.07,0.07,2006.0
